ID,WAN1100525_OT2_CB660_HCW_P1A01,WAN1100525_OT2_CB660_HCW_P1A03,WAN1100525_OT2_CB660_HCW_P1A05,WAN1100525_OT2_CB660_HCW_P1A07,WAN1100525_OT2_CB660_HCW_P1A09,WAN1100525_OT2_CB660_HCW_P1A11,WAN1100525_OT2_CB660_HCW_P1B01,WAN1100525_OT2_CB660_HCW_P1B02,WAN1100525_OT2_CB660_HCW_P1B03,WAN1100525_OT2_CB660_HCW_P1B04,WAN1100525_OT2_CB660_HCW_P1B05,WAN1100525_OT2_CB660_HCW_P1B06,WAN1100525_OT2_CB660_HCW_P1B07,WAN1100525_OT2_CB660_HCW_P1B08,WAN1100525_OT2_CB660_HCW_P1B09,WAN1100525_OT2_CB660_HCW_P1B10,WAN1100525_OT2_CB660_HCW_P1B11,WAN1100525_OT2_CB660_HCW_P1B12,WAN1100525_OT2_CB660_HCW_P1C01,WAN1100525_OT2_CB660_HCW_P1C02,WAN1100525_OT2_CB660_HCW_P1C03,WAN1100525_OT2_CB660_HCW_P1C04,WAN1100525_OT2_CB660_HCW_P1C05,WAN1100525_OT2_CB660_HCW_P1C06,WAN1100525_OT2_CB660_HCW_P1C07,WAN1100525_OT2_CB660_HCW_P1C08,WAN1100525_OT2_CB660_HCW_P1C09,WAN1100525_OT2_CB660_HCW_P1C10,WAN1100525_OT2_CB660_HCW_P1C11,WAN1100525_OT2_CB660_HCW_P1C12,WAN1100525_OT2_CB660_HCW_P1D01,WAN1100525_OT2_CB660_HCW_P1D02,WAN1100525_OT2_CB660_HCW_P1D03,WAN1100525_OT2_CB660_HCW_P1D04,WAN1100525_OT2_CB660_HCW_P1D05,WAN1100525_OT2_CB660_HCW_P1D06,WAN1100525_OT2_CB660_HCW_P1D08,WAN1100525_OT2_CB660_HCW_P1D09,WAN1100525_OT2_CB660_HCW_P1D10,WAN1100525_OT2_CB660_HCW_P1D11,WAN1100525_OT2_CB660_HCW_P1D12,WAN1100525_OT2_CB660_HCW_P1E01,WAN1100525_OT2_CB660_HCW_P1E02,WAN1100525_OT2_CB660_HCW_P1E03,WAN1100525_OT2_CB660_HCW_P1E04,WAN1100525_OT2_CB660_HCW_P1E05,WAN1100525_OT2_CB660_HCW_P1E06,WAN1100525_OT2_CB660_HCW_P1E07,WAN1100525_OT2_CB660_HCW_P1E08,WAN1100525_OT2_CB660_HCW_P1E09,WAN1100525_OT2_CB660_HCW_P1E10,WAN1100525_OT2_CB660_HCW_P1E11,WAN1100525_OT2_CB660_HCW_P1E12,WAN1100528_OT2_CB660_HCW_P1F01,WAN1100528_OT2_CB660_HCW_P1F02,WAN1100528_OT2_CB660_HCW_P1F03,WAN1100528_OT2_CB660_HCW_P1F04,WAN1100528_OT2_CB660_HCW_P1F05,WAN1100528_OT2_CB660_HCW_P1F06,WAN1100528_OT2_CB660_HCW_P1F07,WAN1100528_OT2_CB660_HCW_P1F08,WAN1100528_OT2_CB660_HCW_P1F09,WAN1100528_OT2_CB660_HCW_P1F10,WAN1100528_OT2_CB660_HCW_P1F11,WAN1100528_OT2_CB660_HCW_P1F12,WAN1100528_OT2_CB660_HCW_P1G01,WAN1100528_OT2_CB660_HCW_P1G02,WAN1100528_OT2_CB660_HCW_P1G03,WAN1100528_OT2_CB660_HCW_P1G04,WAN1100528_OT2_CB660_HCW_P1G05,WAN1100528_OT2_CB660_HCW_P1G06,WAN1100528_OT2_CB660_HCW_P1G07,WAN1100528_OT2_CB660_HCW_P1G08,WAN1100528_OT2_CB660_HCW_P1G09,WAN1100528_OT2_CB660_HCW_P1G10,WAN1100528_OT2_CB660_HCW_P1G11,WAN1100528_OT2_CB660_HCW_P1G12,WAN1100528_OT2_CB660_HCW_P1H01,WAN1100528_OT2_CB660_HCW_P1H02,WAN1100528_OT2_CB660_HCW_P1H03,WAN1100528_OT2_CB660_HCW_P1H04,WAN1100528_OT2_CB660_HCW_P1H05,WAN1100528_OT2_CB660_HCW_P1H06,WAN1100528_OT2_CB660_HCW_P1H07,WAN1100528_OT2_CB660_HCW_P1H08,WAN1100528_OT2_CB660_HCW_P1H09,WAN1100528_OT2_CB660_HCW_P1H10,WAN1100528_OT2_CB660_HCW_P1H11,WAN1100528_OT2_CB660_HCW_P1H12,WAN1100528_OT2_CB660_HCW_P2A01,WAN1100528_OT2_CB660_HCW_P2A02,WAN1100528_OT2_CB660_HCW_P2A03,WAN1100528_OT2_CB660_HCW_P2A04,WAN1100528_OT2_CB660_HCW_P2A05,WAN1100528_OT2_CB660_HCW_P2A06,WAN1100528_OT2_CB660_HCW_P2A07,WAN1100528_OT2_CB660_HCW_P2A08,WAN1100528_OT2_CB660_HCW_P2A09,WAN1100528_OT2_CB660_HCW_P2A10,WAN1100528_OT2_CB660_HCW_P2A11,WAN1100528_OT2_CB660_HCW_P2A12,WAN1100528_OT2_CB660_HCW_P2B01,WAN1100528_OT2_CB660_HCW_P2B03,WAN1100528_OT2_CB660_HCW_P2B05,WAN1100528_OT2_CB660_HCW_P2B07,WAN1100528_OT2_CB660_HCW_P2B09,WAN1100528_OT2_CB660_HCW_P2B11,Total,Annotation,ProteinID
KOG2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Predicted RNA-binding protein with PUA domain,sp|Q9ULC4|MCTS1_HUMAN
KOG2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Sorting nexin SNX11,sp|Q9Y5W9|SNX11_HUMAN sp|O60493|SNX3_HUMAN sp|Q9Y5X0|SNX10_HUMAN sp|Q9UMY4|SNX12_HUMAN
KOG2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,4.0,4.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,Sorting nexin SNX9/SH3PX1 and related proteins,sp|Q9Y5X1|SNX9_HUMAN sp|Q8WV41|SNX33_HUMAN sp|Q96RF0|SNX18_HUMAN
KOG2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,Pseudouridine synthase,sp|O60832|DKC1_HUMAN sp|Q8WWH5|TRUB1_HUMAN
KOG2550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,IMP dehydrogenase/GMP reductase,sp|Q9P2T1|GMPR2_HUMAN sp|P36959|GMPR1_HUMAN
KOG2551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,14.0,18.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,Phospholipase/carboxyhydrolase,sp|Q8WZ82|OVCA2_HUMAN
KOG2553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Pseudouridylate synthase,sp|Q9Y606|TRUA_HUMAN
KOG2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,24.0,2.0,0.0,10.0,36.0,12.0,29.0,15.0,0.0,18.0,1.0,6.0,3.0,29.0,7.0,16.0,18.0,1.0,1.0,3.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,AICAR transformylase/IMP cyclohydrolase/methylglyoxal synthase,sp|P31939|PUR9_HUMAN
KOG2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Uncharacterized conserved protein contains TLDc domain,sp|Q6P9B6|TLDC1_HUMAN
KOG2564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Predicted acetyltransferases and hydrolases with the alpha/beta hydrolase fold,sp|Q9Y570|PPME1_HUMAN
KOG2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Beta-glucocerebrosidase,sp|P04062|GLCM_HUMAN
KOG2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Uncharacterized conserved protein,sp|Q8N5L8|RP25L_HUMAN sp|Q9BUL9|RPP25_HUMAN
KOG2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Chitin synthase/hyaluronan synthase (glycosyltransferases),sp|O00219|HYAS3_HUMAN sp|Q92819|HYAS2_HUMAN sp|Q92839|HYAS1_HUMAN
KOG2577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Transcription factor E2F/dimerization partner (TDP),sp|Q14209|E2F2_HUMAN sp|Q01094|E2F1_HUMAN sp|Q15329|E2F5_HUMAN sp|O75461|E2F6_HUMAN sp|O00716|E2F3_HUMAN sp|Q16254|E2F4_HUMAN
KOG2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,3.0,5.0,4.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,106.0,26S proteasome regulatory complex subunit RPN3/PSMD3,sp|O43242|PSMD3_HUMAN
KOG2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,COP9 signalosome subunit CSN3,sp|Q9UNS2|CSN3_HUMAN
KOG2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,3.0,2.0,2.0,3.0,15.0,7.0,16.0,17.0,5.0,3.0,5.0,16.0,0.0,25.0,106.0,3.0,46.0,69.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,6.0,6.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,3.0,1.0,4.0,5.0,1.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,3.0,2.0,0.0,1.0,4.0,8.0,4.0,4.0,5.0,6.0,5.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,9.0,32.0,27.0,25.0,20.0,19.0,17.0,692.0,Dihydroorotase and related enzymes,sp|O14531|DPYL4_HUMAN sp|Q14195|DPYL3_HUMAN sp|Q16555|DPYL2_HUMAN sp|Q14117|DPYS_HUMAN sp|Q14194|DPYL1_HUMAN sp|Q9BPU6|DPYL5_HUMAN
KOG2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Uncharacterized conserved protein,sp|Q96F86|EDC3_HUMAN sp|Q8NCW5|NNRE_HUMAN
KOG2590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RNA-binding protein LARP/SRO9 and related La domain proteins,sp|Q659C4|LAR1B_HUMAN sp|Q6PKG0|LARP1_HUMAN
KOG2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Transcription initiation factor IIE alpha subunit,sp|P29083|T2EA_HUMAN
KOG2596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Aminopeptidase I zinc metalloprotease (M18),sp|Q9ULA0|DNPEP_HUMAN
KOG2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Predicted aminopeptidase of the M17 family,sp|P28838|AMPL_HUMAN sp|Q8NDH3|PEPL1_HUMAN
